<S> <S>+BSTag
"Ah!	ah <n> <3s>
"Ah!	ah <n> <3p>
onu	on <num> <Dmn_0> <n> <p3s>
onu	on <num> <Dmn_0> <n> <p3s> <3s>
onu	on <num> <Dmn_0> <n> <p3s> <3p>
onu	on <num> <Dmn_0> <n> <acc>
onu	on <num> <Dmn_0> <n> <acc> <3s>
onu	on <num> <Dmn_0> <n> <acc> <3p>
onu	o <prn> <pers> <p3s>
onu	o <prn> <pers> <p3s> <3s>
onu	o <prn> <pers> <p3s> <3p>
onu	o <prn> <pers> <acc>
onu	o <prn> <pers> <acc> <3s>
onu	o <prn> <pers> <acc> <3p>
sallamaya	salla <v> <D_mA> <n> <dat> <3s>
sallamaya	salla <v> <D_mA> <n> <dat> <3p>
sallamaya	salla <v> <neg> <t_opt> <3s>
sallamaya	salla <v> <neg> <t_opt> <3p>
sallamaya	salla <v> <vn_ma> <dat>
sallamaya	salla <v> <vn_ma> <dat> <3s>
sallamaya	salla <v> <vn_ma> <dat> <3p>
sallamaya	salla <v> <vn_mak> <dat>
sallamaya	salla <v> <vn_mak> <dat> <3s>
sallamaya	salla <v> <vn_mak> <dat> <3p>
sallamaya	salla <v> <vinf> <dat>
sallamaya	sal <n> <D_lA> <v> <D_mA> <n> <dat>
sallamaya	sal <n> <D_lA> <v> <D_mA> <n> <dat> <3s>
sallamaya	sal <n> <D_lA> <v> <D_mA> <n> <dat> <3p>
sallamaya	sal <n> <D_lA> <v> <neg> <t_opt> <3s>
sallamaya	sal <n> <D_lA> <v> <neg> <t_opt> <3p>
sallamaya	sal <n> <D_lA> <v> <vn_ma> <dat>
sallamaya	sal <n> <D_lA> <v> <vn_ma> <dat> <3s>
sallamaya	sal <n> <D_lA> <v> <vn_ma> <dat> <3p>
sallamaya	sal <n> <D_lA> <v> <vn_mak> <dat>
sallamaya	sal <n> <D_lA> <v> <vn_mak> <dat> <3s>
sallamaya	sal <n> <D_lA> <v> <vn_mak> <dat> <3p>
sallamaya	sal <n> <D_lA> <v> <vinf> <dat>
ve	ve <cnjadv>
sırtına	sırt <n> <p2s> <dat> <3s>
sırtına	sırt <n> <p2s> <dat> <3p>
sırtına	sırt <n> <p3s> <dat>
sırtına	sırt <n> <p3s> <dat> <3s>
sırtına	sırt <n> <p3s> <dat> <3p>
yumruk	yumruk <adj> <Djn_0> <n>
yumruk	yumruk <adj> <Djn_0> <n> <3s>
yumruk	yumruk <adj> <Djn_0> <n> <3p>
yumruk	yumruk <n>
yumruk	yumruk <n> <3s>
yumruk	yumruk <n> <3p>
atmaya	at <v> <D_mA> <n> <dat> <3s>
atmaya	at <v> <D_mA> <n> <dat> <3p>
atmaya	at <v> <neg> <t_opt> <3s>
atmaya	at <v> <neg> <t_opt> <3p>
atmaya	at <v> <vn_ma> <dat>
atmaya	at <v> <vn_ma> <dat> <3s>
atmaya	at <v> <vn_ma> <dat> <3p>
atmaya	at <v> <vn_mak> <dat>
atmaya	at <v> <vn_mak> <dat> <3s>
atmaya	at <v> <vn_mak> <dat> <3p>
atmaya	at <v> <vinf> <dat>
başladı.	baş <n> <D_lA> <v> <t_past> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
Sonunda	sonunda <adv> <Dan_0> <n>
Sonunda	sonunda <adv> <Dan_0> <n> <3s>
Sonunda	sonunda <adv> <Dan_0> <n> <3p>
Sonunda	son <adj> <Djn_0> <n> <p2s> <loc>
Sonunda	son <adj> <Djn_0> <n> <p2s> <loc> <3s>
Sonunda	son <adj> <Djn_0> <n> <p2s> <loc> <3p>
Sonunda	son <adj> <Djn_0> <n> <p3s> <loc>
Sonunda	son <adj> <Djn_0> <n> <p3s> <loc> <3s>
Sonunda	son <adj> <Djn_0> <n> <p3s> <loc> <3p>
Sonunda	son <n> <p2s> <loc>
Sonunda	son <n> <p2s> <loc> <3s>
Sonunda	son <n> <p2s> <loc> <3p>
Sonunda	son <n> <p3s> <loc>
Sonunda	son <n> <p3s> <loc> <3s>
Sonunda	son <n> <p3s> <loc> <3p>
Sahte	sahte <adj> <Djn_0> <n>
Sahte	sahte <adj> <Djn_0> <n> <3s>
Sahte	sahte <adj> <Djn_0> <n> <3p>
Kaplumbağa	kaplumbağa <n> <3s>
Kaplumbağa	kaplumbağa <n> <3p>
sesini	ses <n> <p2s> <acc> <3s>
sesini	ses <n> <p2s> <acc> <3p>
sesini	ses <n> <p3s> <acc>
sesini	ses <n> <p3s> <acc> <3s>
sesini	ses <n> <p3s> <acc> <3p>
geri	geri <adv> <Dan_0> <n>
geri	geri <adv> <Dan_0> <n> <3s>
geri	geri <adv> <Dan_0> <n> <3p>
geri	geri <n>
geri	geri <n> <3s>
geri	geri <n> <3p>
aldı	al <adj> <Djn_0> <n> <cpl_di> <3p>
aldı	al <adj> <Djn_0> <n> <3p> <cpl_di>
aldı	al <n> <cpl_di> <3s>
aldı	al <n> <cpl_di> <3p>
aldı	al <n> <3p> <cpl_di>
aldı	al <v> <t_past> <3s>
aldı	al <v> <t_past> <3p>
ve	ve <cnjadv>
yanaklarından	yanak <n> <pl> <p2s> <abl> <3s>
yanaklarından	yanak <n> <pl> <p2s> <abl> <3p>
yanaklarından	yanak <n> <pl> <p3s> <abl>
yanaklarından	yanak <n> <pl> <p3s> <abl> <3s>
yanaklarından	yanak <n> <pl> <p3s> <abl> <3p>
yanaklarından	yanak <n> <p3p> <abl>
yanaklarından	yanak <n> <p3p> <abl> <3s>
yanaklarından	yanak <n> <p3p> <abl> <3p>
akan	aka <n> <p2s> <3s>
akan	aka <n> <p2s> <3p>
akan	ak <v> <part_yan>
akan	ak <v> <part_yan> <3s>
akan	ak <v> <part_yan> <3p>
gözyaşlarıyla	gözyaş <n> <pl> <p3s> <ins> <3s>
gözyaşlarıyla	gözyaş <n> <pl> <p3s> <ins> <3p>
gözyaşlarıyla	gözyaş <n> <p3p> <ins>
gözyaşlarıyla	gözyaş <n> <p3p> <ins> <3s>
gözyaşlarıyla	gözyaş <n> <p3p> <ins> <3p>
tekrar	tekrar <adv> <Dan_0> <n>
tekrar	tekrar <adv> <Dan_0> <n> <3s>
tekrar	tekrar <adv> <Dan_0> <n> <3p>
tekrar	tekrar <n>
tekrar	tekrar <n> <3s>
tekrar	tekrar <n> <3p>
devam	devam <n> <3s>
devam	devam <n> <3p>
devam	deva <n> <p1s>
devam	deva <n> <p1s> <3s>
devam	deva <n> <p1s> <3p>
etti:	et <n> <cpl_di> <3p>
etti:	et <n> <3p> <cpl_di>
etti:	et <v> <t_past> <3s>
etti:	et <v> <t_past> <3p>
"Denizin	deniz <n> <p2s> <3s>
"Denizin	deniz <n> <p2s> <3p>
"Denizin	deniz <n> <gen>
"Denizin	deniz <n> <gen> <3s>
"Denizin	deniz <n> <gen> <3p>
altında	altın <n> <loc> <3s>
altında	altın <n> <loc> <3p>
altında	altı <n> <p2s> <loc>
altında	altı <n> <p2s> <loc> <3s>
altında	altı <n> <p2s> <loc> <3p>
altında	altı <num> <Dmn_0> <n> <p2s> <loc>
altında	altı <num> <Dmn_0> <n> <p2s> <loc> <3s>
altında	altı <num> <Dmn_0> <n> <p2s> <loc> <3p>
altında	alt <adj> <Djn_0> <n> <p2s> <loc>
altında	alt <adj> <Djn_0> <n> <p2s> <loc> <3s>
altında	alt <adj> <Djn_0> <n> <p2s> <loc> <3p>
altında	alt <adj> <Djn_0> <n> <p3s> <loc>
altında	alt <adj> <Djn_0> <n> <p3s> <loc> <3s>
altında	alt <adj> <Djn_0> <n> <p3s> <loc> <3p>
altında	alt <n> <p2s> <loc>
altında	alt <n> <p2s> <loc> <3s>
altında	alt <n> <p2s> <loc> <3p>
altında	alt <n> <p3s> <loc>
altında	alt <n> <p3s> <loc> <3s>
altında	alt <n> <p3s> <loc> <3p>
pek	pek <adj> <Djn_0> <n>
pek	pek <adj> <Djn_0> <n> <3s>
pek	pek <adj> <Djn_0> <n> <3p>
pek	pek <adv>
pek	pek <adv> <Dan_0> <n>
pek	pek <adv> <Dan_0> <n> <3s>
pek	pek <adv> <Dan_0> <n> <3p>
yaşamamış	yaşa <v> <neg> <t_narr> <3p>
olabilirsin"	<unk>
("Ben	ben <prn> <pers> <3s>
("Ben	ben <prn> <pers> <3p>
yaşamadım,"	<unk>
dedi	de <v> <t_past> <3p>
Alice)"ve	<unk>
belki	belki <adv> <Dan_0> <n>
belki	belki <adv> <Dan_0> <n> <3s>
belki	belki <adv> <Dan_0> <n> <3p>
belki	belki <cnjadv>
de	de <v> <t_imp> <2s>
de	de <v> <t_imp> <3p>
hiç	hiç <adv> <Dan_0> <n>
hiç	hiç <adv> <Dan_0> <n> <3s>
hiç	hiç <adv> <Dan_0> <n> <3p>
hiç	hiç <n>
hiç	hiç <n> <3s>
hiç	hiç <n> <3p>
ıstakozla	ıstakoz <n> <D_lA> <v> <t_imp> <3p>
ıstakozla	ıstakoz <n> <ins>
ıstakozla	ıstakoz <n> <ins> <3s>
ıstakozla	ıstakoz <n> <ins> <3p>
tanışmadın"	<unk>
(Alice	ali <n> <D_CA> <adj> <Djn_0> <n>
(Alice	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
(Alice	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
(Alice	ali <n> <D_CA> <adv>
(Alice	ali <n> <D_CA> <adv> <Dan_0> <n>
(Alice	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
(Alice	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
(Alice	ali <n> <D_CA> <n>
(Alice	ali <n> <D_CA> <n> <3s>
(Alice	ali <n> <D_CA> <n> <3p>
"Bir	bir <adj> <Djn_0> <n>
"Bir	bir <adj> <Djn_0> <n> <3s>
"Bir	bir <adj> <Djn_0> <n> <3p>
"Bir	bir <num>
"Bir	bir <num> <Dmn_0> <n>
"Bir	bir <num> <Dmn_0> <n> <3s>
"Bir	bir <num> <Dmn_0> <n> <3p>
"Bir	bir <det>
zamanlar	zamanla <v> <t_aor> <3p>
zamanlar	zaman <n> <D_lA> <v> <t_aor> <3s>
zamanlar	zaman <n> <D_lA> <v> <t_aor> <3p>
zamanlar	zaman <n> <3p>
zamanlar	zaman <n> <pl>
zamanlar	zaman <n> <pl> <3s>
zamanlar	zaman <n> <pl> <3p>
tattım"	tat <v> <t_past> <1s>
demeye	de <v> <D_mA> <n> <dat> <3s>
demeye	de <v> <D_mA> <n> <dat> <3p>
demeye	de <v> <neg> <t_opt> <3s>
demeye	de <v> <neg> <t_opt> <3p>
demeye	de <v> <vn_ma> <dat>
demeye	de <v> <vn_ma> <dat> <3s>
demeye	de <v> <vn_ma> <dat> <3p>
demeye	de <v> <vn_mak> <dat>
demeye	de <v> <vn_mak> <dat> <3s>
demeye	de <v> <vn_mak> <dat> <3p>
demeye	de <v> <vinf> <dat>
başladı	baş <n> <D_lA> <v> <t_past> <3p>
ama	ama <n> <3s>
ama	ama <n> <3p>
ama	ama <cnjcoo>
ama	ama <cnjadv>
aceleyle	acele <adj> <Djn_0> <n> <ins> <3s>
aceleyle	acele <adj> <Djn_0> <n> <ins> <3p>
aceleyle	acele <adv> <Dan_0> <n> <ins>
aceleyle	acele <adv> <Dan_0> <n> <ins> <3s>
aceleyle	acele <adv> <Dan_0> <n> <ins> <3p>
kendini	kendi <n> <p2s> <acc> <3s>
kendini	kendi <n> <p2s> <acc> <3p>
kendini	kendi <prn> <p2s> <acc>
kendini	kendi <prn> <p2s> <acc> <3s>
kendini	kendi <prn> <p2s> <acc> <3p>
kontrol	kontrol <n> <3s>
kontrol	kontrol <n> <3p>
etti	et <n> <cpl_di> <3p>
etti	et <n> <3p> <cpl_di>
etti	et <v> <t_past> <3s>
etti	et <v> <t_past> <3p>
ve	ve <cnjadv>
"Hayır,	hayır <adv> <Dan_0> <n>
"Hayır,	hayır <adv> <Dan_0> <n> <3s>
"Hayır,	hayır <adv> <Dan_0> <n> <3p>
"Hayır,	hayır <n>
"Hayır,	hayır <n> <3s>
"Hayır,	hayır <n> <3p>
asla"	asla <adv> <Dan_0> <n>
asla"	asla <adv> <Dan_0> <n> <3s>
asla"	asla <adv> <Dan_0> <n> <3p>
asla"	asıl <n> <dat>
asla"	asıl <n> <dat> <3s>
asla"	asıl <n> <dat> <3p>
asla"	as <n> <D_lA> <v> <t_imp> <2s>
asla"	as <n> <D_lA> <v> <t_imp> <3p>
asla"	as <n> <ins>
asla"	as <n> <ins> <3s>
asla"	as <n> <ins> <3p>
dedi)	de <v> <t_past> <3p>
"bu	bu <prn> <dem> <3s>
"bu	bu <prn> <dem> <3p>
"bu	bu <det>
yüzden	yüzde <n> <p2s> <3s>
yüzden	yüzde <n> <p2s> <3p>
yüzden	yüz <n> <abl>
yüzden	yüz <n> <abl> <3s>
yüzden	yüz <n> <abl> <3p>
yüzden	yüz <v> <cv_dan>
yüzden	yüz <num> <Dmn_0> <n> <abl>
yüzden	yüz <num> <Dmn_0> <n> <abl> <3s>
yüzden	yüz <num> <Dmn_0> <n> <abl> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
Istakoz	<unk>
Quadrille'nin	<unk>
ne	ne <prn> <qst> <3s>
ne	ne <prn> <qst> <3p>
ne	ne <cnjcoo>
kadar	<unk>
hoş	hoş <n> <3s>
hoş	hoş <n> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
şey	şey <n> <3s>
şey	şey <n> <3p>
olduğunu	ol <v> <vn_dik> <p2s> <acc> <3s>
olduğunu	ol <v> <vn_dik> <p2s> <acc> <3p>
olduğunu	ol <v> <vn_dik> <p3s> <acc>
olduğunu	ol <v> <vn_dik> <p3s> <acc> <3s>
olduğunu	ol <v> <vn_dik> <p3s> <acc> <3p>
olduğunu	ol <v> <part_dik> <p2s> <acc>
olduğunu	ol <v> <part_dik> <p2s> <acc> <3s>
olduğunu	ol <v> <part_dik> <p2s> <acc> <3p>
olduğunu	ol <v> <part_dik> <p3s> <acc>
olduğunu	ol <v> <part_dik> <p3s> <acc> <3s>
olduğunu	ol <v> <part_dik> <p3s> <acc> <3p>
olduğunu	ol <v> <cv_dik> <p3s> <acc>
bilemezsin!"	<unk>
"Hayır,	hayır <adv> <Dan_0> <n>
"Hayır,	hayır <adv> <Dan_0> <n> <3s>
"Hayır,	hayır <adv> <Dan_0> <n> <3p>
"Hayır,	hayır <n>
"Hayır,	hayır <n> <3s>
"Hayır,	hayır <n> <3p>
gerçekten,"	gerçekten <adv> <Dan_0> <n>
gerçekten,"	gerçekten <adv> <Dan_0> <n> <3s>
gerçekten,"	gerçekten <adv> <Dan_0> <n> <3p>
gerçekten,"	gerçekte <adv> <Dan_0> <n> <p2s>
gerçekten,"	gerçekte <adv> <Dan_0> <n> <p2s> <3s>
gerçekten,"	gerçekte <adv> <Dan_0> <n> <p2s> <3p>
gerçekten,"	gerçek <n> <abl>
gerçekten,"	gerçek <n> <abl> <3s>
gerçekten,"	gerçek <n> <abl> <3p>
dedi	de <v> <t_past> <3p>
Alice.	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice.	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice.	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice.	ali <n> <D_CA> <adv>
Alice.	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice.	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice.	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice.	ali <n> <D_CA> <n>
Alice.	ali <n> <D_CA> <n> <3s>
Alice.	ali <n> <D_CA> <n> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
"Nasıl	nasıl <adv> <Dan_0> <n>
"Nasıl	nasıl <adv> <Dan_0> <n> <3s>
"Nasıl	nasıl <adv> <Dan_0> <n> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
dans	dans <n> <3s>
dans	dans <n> <3p>
bu?"	bu <prn> <dem> <3s>
bu?"	bu <prn> <dem> <3p>
bu?"	bu <det>
"Neden,"	neden <adv> <Dan_0> <n>
"Neden,"	neden <adv> <Dan_0> <n> <3s>
"Neden,"	neden <adv> <Dan_0> <n> <3p>
"Neden,"	neden <n>
"Neden,"	neden <n> <3s>
"Neden,"	neden <n> <3p>
"Neden,"	ne <prn> <qst> <abl>
"Neden,"	ne <prn> <qst> <abl> <3s>
"Neden,"	ne <prn> <qst> <abl> <3p>
dedi	de <v> <t_past> <3p>
Gryphon,	<unk>
"önce	önce <adv> <Dan_0> <n>
"önce	önce <adv> <Dan_0> <n> <3s>
"önce	önce <adv> <Dan_0> <n> <3p>
"önce	önce <postp>
"önce	ön <n> <D_CA> <adj>
"önce	ön <n> <D_CA> <adj> <Djn_0> <n>
"önce	ön <n> <D_CA> <adj> <Djn_0> <n> <3s>
"önce	ön <n> <D_CA> <adj> <Djn_0> <n> <3p>
"önce	ön <n> <D_CA> <adv>
"önce	ön <n> <D_CA> <adv> <Dan_0> <n>
"önce	ön <n> <D_CA> <adv> <Dan_0> <n> <3s>
"önce	ön <n> <D_CA> <adv> <Dan_0> <n> <3p>
"önce	ön <n> <D_CA> <n>
"önce	ön <n> <D_CA> <n> <3s>
"önce	ön <n> <D_CA> <n> <3p>
"önce	ön <n> <ca>
deniz	deniz <n> <3s>
deniz	deniz <n> <3p>
kıyısında	kıyı <n> <p3s> <loc> <3s>
kıyısında	kıyı <n> <p3s> <loc> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
çizgi	çizgi <n> <3s>
çizgi	çizgi <n> <3p>
oluşturursun"	<unk>
"İki	<unk>
sıra!"	sıra <n> <3s>
sıra!"	sıra <n> <3p>
sıra!"	sır <n> <dat>
sıra!"	sır <n> <dat> <3s>
sıra!"	sır <n> <dat> <3p>
diye	de <v> <t_opt> <3p>
diye	diye <cnjsub>
bağırdı	bağır <n> <cpl_di> <3p>
bağırdı	bağır <n> <3p> <cpl_di>
bağırdı	bağır <v> <t_past> <3s>
bağırdı	bağır <v> <t_past> <3p>
Sahte	sahte <adj> <Djn_0> <n>
Sahte	sahte <adj> <Djn_0> <n> <3s>
Sahte	sahte <adj> <Djn_0> <n> <3p>
Kaplumbağa.	kaplumbağa <n> <3s>
Kaplumbağa.	kaplumbağa <n> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
"Sesler,	sesle <v> <t_aor> <3p>
"Sesler,	ses <n> <D_lA> <v> <t_aor> <3s>
"Sesler,	ses <n> <D_lA> <v> <t_aor> <3p>
"Sesler,	ses <n> <3p>
"Sesler,	ses <n> <pl>
"Sesler,	ses <n> <pl> <3s>
"Sesler,	ses <n> <pl> <3p>
kaplumbağalar,	kaplumbağa <n> <D_lA> <v> <t_aor> <3p>
kaplumbağalar,	kaplumbağa <n> <3p>
kaplumbağalar,	kaplumbağa <n> <pl>
kaplumbağalar,	kaplumbağa <n> <pl> <3s>
kaplumbağalar,	kaplumbağa <n> <pl> <3p>
somonlar	somon <n> <D_lA> <v> <t_aor> <3p>
somonlar	somon <n> <3p>
somonlar	somon <n> <pl>
somonlar	somon <n> <pl> <3s>
somonlar	somon <n> <pl> <3p>
ve	ve <cnjadv>
benzeri;	benzer <n> <p3s> <3s>
benzeri;	benzer <n> <p3s> <3p>
benzeri;	benzer <n> <acc>
benzeri;	benzer <n> <acc> <3s>
benzeri;	benzer <n> <acc> <3p>
sonra,	sonra <adv> <Dan_0> <n>
sonra,	sonra <adv> <Dan_0> <n> <3s>
sonra,	sonra <adv> <Dan_0> <n> <3p>
sonra,	sonra <n>
sonra,	sonra <n> <3s>
sonra,	sonra <n> <3p>
sonra,	sonra <postp>
sonra,	sonra <cnjadv>
tüm	tüm <adj> <Djn_0> <n>
tüm	tüm <adj> <Djn_0> <n> <3s>
tüm	tüm <adj> <Djn_0> <n> <3p>
tüm	tüm <det>
denizanalarını	denizana <n> <pl> <p2s> <acc> <3s>
denizanalarını	denizana <n> <pl> <p2s> <acc> <3p>
denizanalarını	denizana <n> <pl> <p3s> <acc>
denizanalarını	denizana <n> <pl> <p3s> <acc> <3s>
denizanalarını	denizana <n> <pl> <p3s> <acc> <3p>
denizanalarını	denizana <n> <p3p> <acc>
denizanalarını	denizana <n> <p3p> <acc> <3s>
denizanalarını	denizana <n> <p3p> <acc> <3p>
yoldan	yol <n> <abl> <3s>
yoldan	yol <n> <abl> <3p>
yoldan	yol <v> <cv_dan>
çıkardığında"	çıkar <v> <vn_dik> <p2s> <loc> <3s>
çıkardığında"	çıkar <v> <vn_dik> <p2s> <loc> <3p>
çıkardığında"	çıkar <v> <vn_dik> <p3s> <loc>
çıkardığında"	çıkar <v> <vn_dik> <p3s> <loc> <3s>
çıkardığında"	çıkar <v> <vn_dik> <p3s> <loc> <3p>
çıkardığında"	çıkar <v> <part_dik> <p2s> <loc>
çıkardığında"	çıkar <v> <part_dik> <p2s> <loc> <3s>
çıkardığında"	çıkar <v> <part_dik> <p2s> <loc> <3p>
çıkardığında"	çıkar <v> <part_dik> <p3s> <loc>
çıkardığında"	çıkar <v> <part_dik> <p3s> <loc> <3s>
çıkardığında"	çıkar <v> <part_dik> <p3s> <loc> <3p>
çıkardığında"	çıkar <v> <cv_dik> <p3s> <loc>
"Bu	bu <prn> <dem> <3s>
"Bu	bu <prn> <dem> <3p>
"Bu	bu <det>
genellikle	genellikle <adv> <Dan_0> <n>
genellikle	genellikle <adv> <Dan_0> <n> <3s>
genellikle	genellikle <adv> <Dan_0> <n> <3p>
genellikle	genel <n> <D_lIK> <n> <D_lA> <v> <t_imp> <2s>
genellikle	genel <n> <D_lIK> <n> <D_lA> <v> <t_imp> <3p>
genellikle	genel <n> <D_lIK> <n> <ins>
genellikle	genel <n> <D_lIK> <n> <ins> <3s>
genellikle	genel <n> <D_lIK> <n> <ins> <3p>
biraz	biraz <adj> <Djn_0> <n>
biraz	biraz <adj> <Djn_0> <n> <3s>
biraz	biraz <adj> <Djn_0> <n> <3p>
biraz	biraz <adv>
biraz	biraz <adv> <Dan_0> <n>
biraz	biraz <adv> <Dan_0> <n> <3s>
biraz	biraz <adv> <Dan_0> <n> <3p>
biraz	biraz <det>
zaman	zaman <n> <3s>
zaman	zaman <n> <3p>
alır,"	al <v> <t_aor> <3p>
diye	de <v> <t_opt> <3p>
diye	diye <cnjsub>
araya	ara <adj> <Djn_0> <n> <dat> <3s>
araya	ara <adj> <Djn_0> <n> <dat> <3p>
araya	ara <n> <dat>
araya	ara <n> <dat> <3s>
araya	ara <n> <dat> <3p>
araya	ara <v> <t_opt> <3s>
araya	ara <v> <t_opt> <3p>
girdi	girdi <n> <3s>
girdi	girdi <n> <3p>
girdi	gir <v> <t_past> <3s>
girdi	gir <v> <t_past> <3p>
Gryphon.	<unk>
</S> </S>+ESTag
